pool	block	ident	line	budget	record	text
0x1c7a720b	0x400	0xc6	1	59	96	Exhausting it will inhibit your actions.
0x1c7a720b	0x4d0	0x8d	0	87	96	Your LIFE Gauge will recover with time.\\nThe Psyche Gauge, too.
0x1c7a720b	0x560	0xb4	0	67	96	You'll recover faster crouching than\\nstanding up.
0x1c7a720b	0x560	0xb4	1	46	96	Lying flat works even better.
0x1c7a720b	0x620	0x85	0	87	96	Using a ration\\nwill restore your LIFE Gauge.
0x1c7a720b	0x6b0	0x82	0	87	96	Press down on the D-pad to crouch.
0x1c7a720b	0x740	0x6c	0	55	96	Press the A button to crouch.
0x1c7a720b	0x7b0	0x8b	0	87	96	Hold down on the D-pad to lie flat.
0x1c7a720b	0x840	0x74	0	71	96	Keep holding the A button to lie flat.
0x1c7a720b	0x8c0	0x6c	0	55	96	Unfortunately,\\nyou can't crawl this time around.
0x1c7a720b	0x930	0xee	0	73	96	Tilt <I=MOVE> a little bit to walk slowly.
0x1c7a720b	0x930	0xee	1	88	96	Take it slow and cover ground\\nbit by bit to stay silent.
0x1c7a720b	0xa20	0x6f	0	55	96	Tilt <I=MOVE> a little bit to walk slowly.
0x1c7a720b	0xa90	0x6d	0	55	96	Keep it down, Boss! They'll hear you!
0x1c7a720b	0xb00	0xa8	0	64	96	The indicator in the\\nupper right serves as a compass,
0x1c7a720b	0xb00	0xa8	1	34	96	and shows sound sources.
0x1c7a720b	0xbb0	0x68	0	55	96	Pay attention to your surroundings.
0x1c7a720b	0xc20	0x81	0	87	96	The percentage in the\\nupper right is your camo index.
0x1c7a720b	0xcb0	0x7b	0	71	96	The lower the number,\\nthe more easily you'll be spotted.
0x1c7a720b	0xd30	0x92	0	103	96	Conspicuous movements and loud noises\\nwill compromise your camo index.
0x1c7a720b	0xdd0	0x62	0	55	96	Your fatigues will act as camouflage.
0x1c7a720b	0xe40	0x83	0	87	96	To press up against a wall,\\nface it and hit <I=ACT>.
0x1c7a720b	0xed0	0xd1	0	89	96	From that position, you can do an Enemy Search\\nto detect enemies.
0x1c7a720b	0xed0	0xd1	1	56	96	That also works while lying down.
0x1c7a720b	0xfb0	0x7b	0	71	96	To change your settings, open the menu.
0x1c7a720b	0x1030	0x76	0	71	96	To check your map, open the menu.
0x1c7a720b	0x10b0	0x150	0	36	96	Be careful, though.
0x1c7a720b	0x10b0	0x150	1	85	96	The bad guys won't sit around waiting\\nwhile you mess with the menu.
0x1c7a720b	0x10b0	0x150	2	47	96	No pausing in real life, Boss.
0x1c7a720b	0x10b0	0x150	3	47	96	Not even in lovely Costa Rica.
0x1c7af20b	0x0	0x72	0	71	102	Looks like you're inside the compound.
0x1c7af20b	0x80	0x7a	0	71	102	Security is tight. Stay sharp.
0x1c7af20b	0x100	0x65	0	55	102	Your objective is the\\nbuilding to the east.
0x1c7af20b	0x170	0x8f	0	87	102	Head for the building to the east.\\nWe need intel on that base.
0x1c7af20b	0x200	0x76	0	71	102	Infiltrate the facility on the\\neast side of the compound.
0x1c7af20b	0x280	0x70	0	55	102	You're looking for a two-story\\nbuilding to the east.
0x1c7af20b	0x2f0	0x80	0	71	102	Stay out of sight 'til they've called off\\nthe alert.
0x1c7af20b	0x370	0x6b	0	55	102	A cardboard box?\\nWhat are you gonna use that for?
0x1c7af20b	0x3e0	0xaf	0	36	102	While you're lying down,
0x1c7af20b	0x3e0	0xaf	1	62	102	try doing <I=ESEARCH> to check for enemy presence.
0x1c7af20b	0x490	0x7a	0	71	102	You can do the same thing when you're pressed against a wall.
0x1c7b720b	0x0	0x8a	0	87	108	Head for the FSLN boathouse.\\nIt's northwest of there.
0x1c7b720b	0x90	0xb0	0	59	108	You can use the radio you just picked up
0x1c7b720b	0x90	0xb0	1	39	108	by opening the menu.
0x1c7b720b	0x140	0x7e	0	71	108	Use the radio by going to the Radio tab.
0x1c7b720b	0x1c0	0x8d	0	87	108	A truck from that costal facility. Hmm... But it's not carrying any cargo.
0x1c7b720b	0x250	0x67	0	55	108	It's locked. You can't get inside there.
0x1c7b720b	0x2c0	0x91	0	103	108	That fence seems pretty sturdy...I doubt you could bust through it.
0x1c7b720b	0x360	0x77	0	71	108	Amanda went across that rope bridge. Hurry.
0x1c7b720b	0x3e0	0x91	0	103	108	You might be able to get past the enemy by hanging from the bridge.
0x1c7b720b	0x480	0x85	0	87	108	Press <I=ACT> near the bridge's handrail to hang.
0x1c7b720b	0x510	0x6f	0	55	108	You can't hang down when you're crouching.
0x1c7b720b	0x580	0xed	0	72	108	The yellow butterflies around there are Juno Silverspots.
0x1c7b720b	0x580	0xed	1	89	108	They apparently eat poisonous leaves and store the poison in their bodies.
0x1c7b720b	0x670	0xb9	0	59	108	The river there runs down from the mountains.
0x1c7b720b	0x670	0xb9	1	55	108	It's pretty deep - even big ships use it.
0x1c7b720b	0x730	0x94	0	103	108	Their waste fills the river too... This cannot be allowed to continue.
0x1c7b720b	0x7d0	0x88	0	87	108	Maybe they move cargo from the coast over the waterway...
0x1c7b720b	0x860	0xb1	0	48	108	Whenever I look at the water,
0x1c7b720b	0x860	0xb1	1	66	108	I always get this feeling of dread. Wonder why.
0x1c7b720b	0x920	0x87	0	87	108	Dinosaur footprints? Nah, must be some sort of large bird.
0x1c7b720b	0x9b0	0x6b	0	55	108	A dinosaur footprint... It's that island!
0x1c7b720b	0xa20	0x76	0	71	108	Look at that... A real dinosaur footprint!
0x1c7b720b	0xaa0	0x84	0	87	108	Look, we can talk about it later. Focus on the mission!
0x1c7b720b	0xb30	0x86	0	87	108	That almost looks like a dinosaur's footprint. What could have...?
0x1c7b720b	0xbc0	0x72	0	71	108	The boathouse is to the east. Head eastward.
0x1c7b720b	0xc40	0x63	0	55	108	Head for the FSLN hideout, Snake.
0x1c7b720b	0xcb0	0xc1	0	64	108	Amanda should be over in the supply depot.
0x1c7b720b	0xcb0	0xc1	1	65	108	Check what's left of the banana plantation.
0x1c7b720b	0xd80	0x67	0	55	108	Snake, try to make contact with Amanda.
0x1c7b720b	0xdf0	0x87	0	87	108	Amanda should be at the supply depot on the banana plantation.
0x1c7bf20b	0x0	0xd6	0	55	114	The boathouse should be close by.
0x1c7bf20b	0x0	0xd6	1	91	114	Neutralize the security detail and\\nmake contact with the comandante.
0x1c7bf20b	0xe0	0x69	0	55	114	You'll have to neutralize all of\\nthose guards.
0x1c7bf20b	0x150	0x6d	0	55	114	Neutralize that security detail.\\nAll of them.
0x1c7bf20b	0x1c0	0x8b	0	87	114	Neutralize the soldiers. You might even tranquilize or knock them out.
0x1c7bf20b	0x250	0x6f	0	55	114	Another enemy soldier. Neutralize him.
0x1c7bf20b	0x2c0	0x6c	0	55	114	You've gotta take out those soldiers first!
0x1c7bf20b	0x330	0xa8	0	39	114	They've got prisoners up above.
0x1c7bf20b	0x330	0xa8	1	59	114	But first, you'll have to deal with those soldiers.
0x1c7bf20b	0x3e0	0x8e	0	87	114	Good. Now, meet with the FSLN\\ncomandante. He's inside the boathouse.
0x1c7bf20b	0x470	0x66	0	55	114	Careful. They've got reinforcements coming.
0x1c7bf20b	0x4e0	0xc3	0	44	114	To use a gun turret,
0x1c7bf20b	0x4e0	0xc3	1	85	114	get close enough so that an icon appears, then press <I=ACT>!
0x1c7bf20b	0x5b0	0x67	0	55	114	Use <I=CAMERA> to aim at your target.
0x1c7bf20b	0x620	0x7b	0	71	114	Use <I=AIM> to zoom in and <I=ATK> to fire!
0x1c7bf20b	0x6a0	0x67	0	55	114	Use <I=CAMERA> to aim at your target.
0x1c7bf20b	0x710	0x67	0	55	114	Use <I=CAMERA> to aim at your target.
0x1c7bf20b	0x780	0x88	0	87	114	Use <I=MACHINGUN_ZOOM> to zoom in and <I=ATK> to fire!
0x1c7bf20b	0x810	0x88	0	87	114	Use <I=MACHINGUN_ZOOM> to zoom in and <I=ATK> to fire!
0x1c7bf20b	0x8a0	0x88	0	87	114	Use <I=MACHINGUN_ZOOM> to zoom in and <I=ATK> to fire!
0x1c7bf20b	0x930	0xc1	0	64	114	Amanda should be over in the supply depot.
0x1c7bf20b	0x930	0xc1	1	65	114	Check what's left of the banana plantation.
0x1c7bf20b	0xa00	0x67	0	55	114	Snake, try to make contact with Amanda.
0x1c7bf20b	0xa70	0x87	0	87	114	Amanda should be at the supply depot on the banana plantation.
0x1c7c720b	0x0	0x7e	0	71	120	Careful, now. They might be holding FSLN soldiers prisoner.
0x1c7c720b	0x80	0xd6	0	60	120	Press <I=ACT> in front of a prisoner
0x1c7c720b	0x80	0xd6	1	85	120	to take them to Mother Base using the Fulton recovery system.
0x1c7c720b	0x160	0x96	0	103	120	To send a prisoner to Mother Base, equip the Fulton Recovery System.
0x1c7c720b	0x200	0xac	0	119	120	Select equipment by tilting <I=MOVE> left\\nor right while holding <I=EQUIPWINDOW>.
0x1c7c720b	0x2b0	0xd8	0	66	120	Select equipment by holding <I=EQUIPWINDOW>,
0x1c7c720b	0x2b0	0xd8	1	79	120	then tilt <I=MOVE> left or\\nright to make your selection.
0x1c7c720b	0x390	0xcd	0	51	120	To choose an item to use,
0x1c7c720b	0x390	0xcd	1	79	120	hold <I=EQUIPWINDOW> and tilt <I=MOVE> left or right.
0x1c7c720b	0x460	0x94	0	103	120	You could transport the prisoner to Mother Base - if you had a balloon.
0x1c7c720b	0x500	0x9f	0	27	120	You're gonna have to pass
0x1c7c720b	0x500	0x9f	1	54	120	through the sorting area to get to the other side...
0x1c7c720b	0x5a0	0x126	0	76	120	It looks like there are Zebra Longwing butterflies around there.
0x1c7c720b	0x5a0	0x126	1	63	120	The larvae eat passionflowers, which are poisonous,
0x1c7c720b	0x5a0	0x126	2	64	120	and they retain that poison when they become adults.
0x1c7c720b	0x6d0	0xbe	0	56	120	See any Orange-barred Sulphur butterflies around?
0x1c7c720b	0x6d0	0xbe	1	57	120	You'll find them in parks and even in cities, too.
0x1c7c720b	0x790	0xf8	0	94	120	You often see Idomeneus Giant Owl butterflies around banana plantations.
0x1c7c720b	0x790	0xf8	1	84	120	They're considered a pest, since the larvae eat banana leaves.
0x1c7c720b	0x890	0xc1	0	64	120	Amanda should be over in the supply depot.
0x1c7c720b	0x890	0xc1	1	65	120	Check what's left of the banana plantation.
0x1c7c720b	0x960	0x67	0	55	120	Snake, try to make contact with Amanda.
0x1c7c720b	0x9d0	0x87	0	87	120	Amanda should be at the supply depot on the banana plantation.
0x1cc27647	0x0	0x62	0	55	126	Neutralize the enemy troops.
0x1cc27647	0x70	0x8d	0	87	126	Forget about the chopper for now. Just take out the troops.
0x1cc27647	0x100	0x70	0	55	126	Neutralize that tank unit! You can do it!
0x1cc27647	0x170	0x87	0	87	126	Don't worry about the tank. Just focus on the troops.
0x1cc27647	0x200	0x73	0	71	126	You've got to neutralize that armored vehicle somehow!
0x1cc27647	0x280	0xb7	0	67	126	No need to take out the armored vehicle just yet.
0x1cc27647	0x280	0xb7	1	47	126	Neutralize the troops, first.
0x1cc27647	0x340	0x5b	0	39	126	Eliminate that squadron, Snake!
0x1cc27647	0x3a0	0x78	0	71	126	First you've gotta do something about that chopper!
0x1cc27647	0x420	0x5f	0	39	126	Bring that chopper down!
0x1cc27647	0x480	0x9c	0	58	126	The accompanying soldiers are armed to the teeth!
0x1cc27647	0x480	0x9c	1	24	126	Watch yourself!
0x1cc27647	0x520	0x84	0	87	126	They haven't seen you yet.\\nPerfect. Now's your chance.
0x1cc27647	0x5b0	0x62	0	55	126	Strike before they spot you!
0x1cc27647	0x620	0x80	0	71	126	They're trying to find you.\\nMake sure they don't.
0x1cc27647	0x6a0	0x5f	0	39	126	They're looking for you. Be careful.
0x1cc27647	0x700	0x5e	0	39	126	Target successully neutralized!
0x1cc27647	0x760	0x68	0	55	126	Mission accomplished. Return to base.
0x1cc27647	0x7d0	0x6a	0	55	126	Enemy tank neutralized. Nicely done!
0x1cc27647	0x840	0x70	0	55	126	Yes! The armored\\nvehicle's out of commission!
0x1cc27647	0x8b0	0x7f	0	71	126	You downed the chopper!\\nExcellent work!
0x1cc27647	0x930	0x74	0	71	126	Enemy leader neutralized.\\nMission complete.
0x1cc27647	0x9b0	0x63	0	55	126	The leader's down! It's over.
0x1cc27647	0xa20	0x66	0	55	126	Mission complete. Come on home.
0x1cc27647	0xa90	0x7a	0	71	126	The enemy leader's out cold.\\nBring him in.
0x1cc27647	0xb10	0x97	0	103	126	That takes care of their leader.\\nRecover him, and it's mission complete.
0x1cc27647	0xbb0	0xc1	0	72	126	Keep your ears open for enemy\\ncommunications.
0x1cc27647	0xbb0	0xc1	1	58	126	They may reveal their next move.
0x1cc27647	0xc80	0x94	0	103	126	Listen in on enemy communications for\\nadvanced warning of any attacks.
0x1cc27647	0xd20	0x7c	0	71	126	Aim for the red fuel tank.\\nThat should stop it.
0x1cc27647	0xda0	0x78	0	71	126	Shoot that exposed fuel tank.\\nThe red one!
0x1cc27647	0xe20	0x6f	0	55	126	Antitank mines are effective against tanks.
0x1cc27647	0xe90	0x53	0	39	126	Aim for the treads!
0x1cc27647	0xef0	0x7f	0	71	126	When it readies that main gun, you'll just have to run.
0x1cc27647	0xf70	0x84	0	87	126	Antitank mines are also effective against armored vehicles.
0x1cc27647	0x1000	0x67	0	55	126	Don't forget any soldiers in the area!
0x1cc27647	0x1070	0x56	0	39	126	Shoot out its tires!
0x1cc27647	0x10d0	0x69	0	55	126	For choppers, use aerial mines.
0x1cc27647	0x1140	0x84	0	87	126	Study the chopper's movements before placing any mines.
0x1cc27647	0x11d0	0x91	0	103	126	Armor-piercing rounds and RPGs should be effective in this situation.
0x1cc27647	0x1270	0x82	0	87	126	If you lose sight of it, use your Surround Indicator!
0x1cc27647	0x1300	0x57	0	39	126	Take out its tail rotor!
0x1cc27647	0x1360	0x80	0	71	126	Use your Surround Indicator to locate the chopper!
0x1cc27647	0x13e0	0x63	0	55	126	Use your Surround Indicator!
0x1cc27647	0x1450	0xb0	0	42	126	The Surround Indicator is useless
0x1cc27647	0x1450	0xb0	1	55	126	when there's too much interference around you.
0x1cc27647	0x1500	0x8c	0	87	126	The Surround Indicator won't work when you're close to the waterfall!
0x1cc27647	0x1590	0x73	0	71	126	Use those buildings and containers for cover!
0x1cc27647	0x1610	0x7f	0	71	126	It's a lot harder to hide after you've been spotted.
0x1cc27647	0x1690	0x5b	0	39	126	Use that train as cover!
0x1cc27647	0x16f0	0x65	0	55	126	You should take out the soldiers first.
0x1cc27647	0x1760	0x80	0	71	126	The main gun has enough kick to send that train flying!
0x1cc27647	0x17e0	0x83	0	87	126	Get out of the chopper's line of sight! Use the trees!
0x1cc27647	0x1870	0x87	0	87	126	Remember, silence is as important as staying out of sight!
0x1cc27647	0x1900	0x66	0	55	126	Watch those ground forces, too!
0x1cc27647	0x1970	0x6b	0	55	126	It is too dangerous attacking head-on!
0x1cc27647	0x19e0	0x6d	0	55	126	Hide and then try to catch it off guard!
0x1cc27647	0x1a50	0x75	0	71	126	Think you could bring that tank back in one piece?
0x1cc27647	0x1ad0	0x7f	0	71	126	If possible, try to take that tank without destroying it.
0x1cc27647	0x1b50	0x78	0	71	126	Is there any way you could bring that vehicle back intact?
0x1cc27647	0x1bd0	0x80	0	71	126	If you can, neutralize that armored vehicle without destroying it.
0x1cc27647	0x1c50	0xbe	0	71	126	Could you try and leave that chopper somewhat intact?
0x1cc27647	0x1c50	0xbe	1	43	126	We may be able to use it.
0x1cc27647	0x1d10	0x82	0	87	126	Bring that chopper down in one piece - if that's even possible.
0x1cc27647	0x1da0	0xb2	0	40	126	It's gonna be tough to
0x1cc27647	0x1da0	0xb2	1	74	126	take out an armored vehicle with the weapons you've got.
0x1cc27647	0x1e60	0x92	0	103	126	You'll want to think about taking out the guys in the unit first.
0x1cc27647	0x1f00	0xaa	0	38	126	It's gonna be tough to
0x1cc27647	0x1f00	0xaa	1	60	126	take out a tank with the weapons you've got.
0x1cc27647	0x1fb0	0xad	0	36	126	It's gonna be tough to
0x1cc27647	0x1fb0	0xad	1	61	126	take out a chopper with the weapons you've got.
0x1cc27647	0x2060	0xa3	0	119	126	You might stand a chance if you can take out all the guys in the unit first.
0x1cc27647	0x2110	0xb5	0	31	126	They spotted you!
0x1cc27647	0x2110	0xb5	1	82	126	You won't be able to stay out of sight and neutralize the enemy now!
0x1cc27647	0x21d0	0xba	0	55	126	You're a sitting duck with that equipment.
0x1cc27647	0x21d0	0xba	1	59	126	Get back here and load up with something else!
0x1cc27647	0x2290	0x7c	0	71	126	That's gotta be the leader. Can you take him down?
0x1cc27647	0x2310	0xab	0	45	126	All right, you hit the fuel tank!
0x1cc27647	0x2310	0xab	1	53	126	They won't be going anywhere for a while.
0x1cc27647	0x23c0	0xb1	0	57	126	Nice work! Their fuel tank's gone.
0x1cc27647	0x23c0	0xb1	1	56	126	That should stop 'em for a while.
0x1cc27647	0x2480	0xa7	0	42	126	You got their fuel tank!
0x1cc27647	0x2480	0xa7	1	55	126	Attack now while you've got a chance!
0x1cc27647	0x2530	0x7b	0	71	126	Dammit! Looks like they've got a backup fuel tank.
0x1cc27647	0x25b0	0x98	0	30	126	So much for that tactic.
0x1cc27647	0x25b0	0x98	1	52	126	You'll just have to attack the thing directly.
0x1cc27647	0x2650	0x54	0	39	126	Oh Yeah! Long live MSF!
0x1cc27647	0x26b0	0x7a	0	71	126	You're going it alone...? No way! You're out of your mind!
0x1cc27647	0x2730	0x7c	0	71	126	We don't have any more space to store large-scale weapons.
0x1cc27647	0x27b0	0x80	0	71	126	Sorry, but you're gonna have to forget about capturing that thing.
0x1cc27647	0x2830	0xc2	0	67	126	One gas-guzzling piece of armor after another...
0x1cc27647	0x2830	0xc2	1	62	126	haven't these guys heard of the oil crisis?
0x1cc27647	0x2900	0x13d	0	63	126	THAT'S your gear?! What were you thinking?!
0x1cc27647	0x2900	0x13d	1	90	126	You can't go up against the enemy like that. You won't stand a chance!
0x1cc27647	0x2900	0x13d	2	66	126	Come back and give yourself a fighting chance.
0x1cc27647	0x2a40	0xc0	0	52	126	You think you can beat the enemy with THAT?!
0x1cc27647	0x2a40	0xc0	1	61	126	Go and equip yourself with some decent weapons first!
0x1cc27647	0x2b00	0x11a	0	83	126	You won't even hurt their feelings with the weapons you've got now!
0x1cc27647	0x2b00	0x11a	1	37	126	You need to come back
0x1cc27647	0x2b00	0x11a	2	69	126	and select some gear that'll actually do some damage.
0x1cc27647	0x2c20	0x91	0	103	126	Attack the AI pod to destroy its hatch! It's the cylindrical structure!
0x1cc27647	0x2cc0	0x7f	0	71	126	Shoot the pod already! You haven't stopped it from moving!
0x1cc27647	0x2d40	0x81	0	87	126	Hurry up and get in the AI pod! Otherwise it'll reactivate.
0x1c7cf20b	0x0	0x5e	0	39	126	Destroy that armored vehicle!
0x1c7cf20b	0x60	0x6b	0	55	126	Just junk that armored vehicle.
0x1c7cf20b	0xd0	0x73	0	71	126	Start with the armored vehicle!\\nTake it out!
0x1c79f24b	0x0	0x6f	0	55	144	Chico's in a prison camp north of here.
0x1c79f24b	0x70	0xc9	0	79	144	The basin ahead leaves you completely exposed to sniper fire.
0x1c79f24b	0x70	0xc9	1	50	144	I have a bad feeling about this.
0x1c79f24b	0x140	0xe0	0	62	144	That basin will leave you completely exposed.
0x1c79f24b	0x140	0xe0	1	84	144	If I were the enemy, I'd position snipers there. Better be careful.
0x1c79f24b	0x220	0x88	0	87	144	Sniper! Better be careful if you don't want your head blown off.
0x1c79f24b	0x2b0	0x7a	0	71	144	They're using the scarecrow for sniper training.
0x1c79f24b	0x330	0x71	0	71	144	A scarecrow... Just like that one on the coast.
0x1c79f24b	0x3b0	0xb0	0	54	144	There's a coffee factory to the northeast.
0x1c79f24b	0x3b0	0xb0	1	44	144	Beyond that is a train terminal.
0x1c79f24b	0x460	0x79	0	71	144	Make your way to the coffee plantation northeast of here.
0x1c79f24b	0x4e0	0x70	0	55	144	Those tracks used to transport coffee...
0x1c79f24b	0x550	0x99	0	103	144	Railroads in Costa Rica use 1,067 mm gauge tracks - the same as Japan.
0x1c79f24b	0x5f0	0x71	0	71	144	Wonder if they use steam locomotives.
0x1c79f24b	0x670	0x6d	0	55	144	Head north if you want to find Chico.
0x1c79f24b	0x6e0	0x84	0	87	144	We've gotta save Chico, Snake. It's to our benefit, you know.
0x1c79f24b	0x770	0x6a	0	55	144	They're using that village as a prison now.
0x1c79f24b	0x7e0	0x6a	0	55	144	Boss, please... You have to help Chico.
0x1c79f24b	0x850	0x5e	0	39	144	Please, Snake. Help Chico...
0x1c79f24b	0x8b0	0x73	0	71	144	The train terminal is beyond the coffee plantation.
0x1c79f24b	0x930	0x86	0	87	144	That cargo's bound for the rail terminal in El Cadalso - it has to be.
0x1c79f24b	0x9c0	0x6f	0	55	144	The rail terminal should be in El Cadalso.
0x1c79f24b	0xa30	0x97	0	103	144	Destroy the barricade by the prison. That's the village where I was held.
0x1c79f24b	0xad0	0x95	0	103	144	Head for the prison where I was held. There's a barricade there.
0x1c79f24b	0xb70	0x67	0	55	144	Use C4 to destroy the barricade.
0x1c79f24b	0xbe0	0x8a	0	87	144	Apparently, that aqueduct north of the village also serves as a bridge.
0x1c79f24b	0xc70	0x6d	0	55	144	Head north. Look for the gorge.
0x1c79f24b	0xce0	0x14c	0	83	144	See those really big leaves around you? That's Gunnera Insignis.
0x1c79f24b	0xce0	0x14c	1	82	144	It's also known as Sombrilla de Pobre, or "Poor Man's Parasol".
0x1c79f24b	0xce0	0x14c	2	72	144	You can literally use it as a parasol if you want to.
0x1c79f24b	0xe30	0xfd	0	30	144	Sombrilla de pobre...
0x1c79f24b	0xe30	0xfd	1	57	144	I often use that whenever a champa isn't enough.
0x1c79f24b	0xe30	0xfd	2	68	144	Sometimes the jungle is too wet for just one plastic sheet.
0x1c7a724b	0x0	0x7a	0	71	150	Chico's in one of these houses. You've got to find him, Snake.
0x1c7a724b	0x80	0x87	0	87	150	They've got Chico locked up in one of the houses here. Find him.
0x1c7a724b	0x110	0x90	0	87	150	To check inside a house, press <I=ACT> in front of the door.
0x1c7a724b	0x1a0	0x90	0	87	150	Check inside a house by pressing <I=ACT> in front of the door.
0x1c7a724b	0x230	0xbe	0	65	150	Supposedly the houses being used to hold prisoners
0x1c7a724b	0x230	0xbe	1	48	150	have been fitted with blue doors.
0x1c7a724b	0x2f0	0x72	0	71	150	Looks like the blue doors have peepholes in them.
0x1c7a724b	0x370	0x78	0	71	150	I guess only the blue doors have peepholes in them.
0x1c7a724b	0x3f0	0x5b	0	39	150	Check out the blue doors.
0x1c7a724b	0x450	0x8d	0	87	150	The blue doors have peepholes, you know...Try using them!
0x1c7a724b	0x4e0	0xde	0	39	150	To look through a peephole,
